Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,ProductURL,SentimentScore,Embedding
577,B000G6RYNE,A2VQWV1HMW99AS,What's4dinner?,4,5,1,2011-10-04,what happened? the recipe has changed,for those of you who like me had to order the kettle spicy thai chips from amazon because they are so hard to find locally you will probably be aggrieved to know that the recipe has changed they are just like regular potatoe chips i paid for them but now my husband gets to eat them because he didnt like the spicy thai but these are fine for himbr br yuck,https://www.amazon.com/dp/B000G6RYNE,5,"[-0.011248474940657616, -0.12173734605312347, -0.29276031255722046, -0.0077931745909154415, -0.18597479164600372, -0.3780410587787628, 0.12505997717380524, 0.027919292449951172, -0.16327017545700073, 0.04534000903367996, 0.34942954778671265, -0.4880569279193878, 0.1399194896221161, 0.44781622290611267, -0.3077121376991272, 0.039317745715379715]"
578,B000G6RYNE,A1Q7A78VSQ5GQ4,"Nice Lady ""a reasonable person""",4,5,5,2009-08-04,"YUM! If you want a snack, have something REALLY good!",ive found a new taste treat im not a big one for potato chips so i am sure ive come late to discover these i think they are really good the processing ingredients list is actually pretty goodno trans fats etc so if you want an indulgence these are a they are thicker more tasty than the mass produced potato chips weve all come to know they are much more flavorful never had a honeydijon potato chip before incredibly good a flavorful combination of sweet tangy salty also not overly hot or spicy excellentbr br if you want a snack have something really good its got to be worth the caloriesand these are,https://www.amazon.com/dp/B000G6RYNE,5,"[0.2677651047706604, -0.08352717012166977, -0.4960826635360718, 0.03132891654968262, -0.07660392671823502, -0.33390945196151733, 0.3753492832183838, 0.3131895363330841, 0.1273079663515091, 0.09687557816505432, 0.23230215907096863, -0.3544301390647888, 0.07012895494699478, -0.025439178571105003, -0.2831058204174042, -0.1643647402524948]"
579,B000G6RYNE,AV51MFS5XJXFP,candy lady,1,1,5,2012-10-09,a good buy,this is a real good producti love these chips and so does my customers cant go wrong wit these the best,https://www.amazon.com/dp/B000G6RYNE,5,"[0.2286389023065567, -0.16032050549983978, -0.2382034808397293, 0.17641328275203705, -0.047063782811164856, -0.4985724687576294, -0.12616130709648132, 0.2665935754776001, -0.20040063560009003, -0.3130500614643097, 0.31274643540382385, -0.47913968563079834, -0.06440906226634979, -0.14430363476276398, 0.07173431664705276, 0.02677701599895954]"
580,B000G6RYNE,A20K6K9TZGX7RQ,Yoli,1,1,5,2012-10-03,Yoli,i love these chips and now the whole family is hooked on them these are the only chips i eat,https://www.amazon.com/dp/B000G6RYNE,4,"[0.3471815288066864, -0.24169525504112244, -0.4401063323020935, 0.06920172274112701, -0.15558092296123505, -0.24699227511882782, -0.08898986130952835, 0.19795703887939453, -0.4289069175720215, -0.21263734996318817, 0.31933438777923584, -0.35656481981277466, -0.1147182285785675, -0.041997767984867096, -0.1217556893825531, 0.04702993109822273]"
581,B000G6RYNE,A2A8KWCE8RKB9T,David Glazer,1,1,4,2012-09-27,Good chips,i dont know what to say that others have not covered if you like potato chips you will like these get em on sale when you can and limit your intakeif you can,https://www.amazon.com/dp/B000G6RYNE,4,"[0.23421122133731842, -0.4151216745376587, -0.24117392301559448, 0.1559407263994217, -0.3992755115032196, -0.33949220180511475, 0.02226867340505123, 0.20732073485851288, -0.23973336815834045, -0.12160736322402954, 0.3123616576194763, -0.26266229152679443, 0.2307298630475998, 0.1702262908220291, -0.18463189899921417, -0.1306108683347702]"
582,B000G6RYNE,A27GRVH9ZJGXLT,patent_lawyer,1,1,5,2012-09-21,Awesome,if youre looking at this you probably already know you like these chipsbr this is a great deal and i have not had any problems with them going stalebr the oz bags are a great size for a snack and help avoid overeating,https://www.amazon.com/dp/B000G6RYNE,5,"[0.13396944105625153, -0.20060467720031738, -0.2826172709465027, 0.036171749234199524, -0.3203617036342621, -0.14352205395698547, 0.28634512424468994, 0.16297674179077148, -0.2721327245235443, 0.010950545780360699, 0.6034449934959412, -0.39398667216300964, 0.07851774245500565, 0.09971986711025238, -0.11154412478208542, 0.0821290984749794]"
583,B000G6RYNE,A2E74M662DXAAR,"Randy Hardwick ""randyontheglobe""",1,1,1,2012-08-04,burns the skin off your lips,while i admit that the oversalted chip is addictive i really think this one has gone too far skin literally peeled off my lips and inside my mouth after eating these i am surprised that they are still on the market,https://www.amazon.com/dp/B000G6RYNE,4,"[0.2753371298313141, -0.07108829915523529, -0.3800623118877411, 0.2834862768650055, -0.0791940987110138, -0.10723929852247238, 0.14035604894161224, -0.09206801652908325, -0.07368908822536469, -0.3101877272129059, 0.43901360034942627, -0.5194647312164307, -0.26684120297431946, 0.047377750277519226, 0.0026766478549689054, 0.1034248098731041]"
584,B000G6RYNE,A3JJI4J8XAMK5Y,Mark H. Klemme,1,1,5,2012-06-03,Great chips with very low sodium,only mg sodium per serving chips are crisp i sometimes will dip in a low salt ketchup and that adds a bit to the flavor,https://www.amazon.com/dp/B000G6RYNE,2,"[-0.10856841504573822, -0.020220641046762466, -0.3867863118648529, -0.0028249425813555717, -0.21079310774803162, -0.14499954879283905, 0.07399508357048035, 0.22039932012557983, -0.3189990222454071, 0.14182768762111664, 0.27078667283058167, -0.39403629302978516, 0.008699973113834858, 0.5894231796264648, 0.07897944748401642, -0.12034963071346283]"
585,B000G6RYNE,A1CMTRQCJFV8L3,GLO,1,1,5,2012-04-10,Kettle Chips,i have found this product kettle chips unsalted to be fabulous i found them by accident on amazon after hunting all over my local stores they are crisp and tasty without all of the salt,https://www.amazon.com/dp/B000G6RYNE,4,"[0.02348632737994194, 0.11605429649353027, -0.2633044421672821, 0.09544786065816879, -0.15097075700759888, -0.33256494998931885, 0.02371886558830738, 0.22552597522735596, -0.3262685537338257, -0.0610322542488575, 0.3938118517398834, -0.6336478590965271, -0.02044544741511345, 0.17486849427223206, 0.10646657645702362, 0.1166982501745224]"
586,B000G6RYNE,A2R9GBWL1CDBN1,Rae K.,1,1,4,2012-04-06,Spicy Thai,when i saw the spicy thai chips i knew i had to try them i love spicy and i love thai food so why not first off these chips are not super spicy they actually taste sort of sweet at first with many degrees of flavor the spiciness is more of a lingering taste that bites afterwards id say these are definitely a good unique chip but if you absolutely hate sweet chips id try a different flavor since these are a little sweet,https://www.amazon.com/dp/B000G6RYNE,5,"[-0.08458241820335388, -0.3471386432647705, -0.5552912950515747, -0.24420419335365295, -0.3846583068370819, -0.3184279203414917, 0.188414067029953, 0.11557693779468536, -0.04942810535430908, -0.04116969555616379, 0.02110482193529606, -0.28988033533096313, -0.189719095826149, 0.015517652034759521, -0.2409416139125824, -0.15244410932064056]"
587,B000G6RYNE,A3PSJEB2O37G8U,Amazon Fan,1,1,5,2012-02-02,smiles,smiles thank you lord for i have found another healthy snack food that is unsalted and tastes great i almost gave up on finding a potato chip like this the only thing i would ask kettle to change is the texture its slightly hardcrunchy but not a problem at all i would just prefer it to be softer kettle if you do make that happen please keep everything else the same thank you,https://www.amazon.com/dp/B000G6RYNE,5,"[0.1672462671995163, -0.2489846646785736, -0.45590975880622864, 0.19045838713645935, -0.05188006907701492, -0.3277471363544464, -0.10971196740865707, 0.11615977436304092, -0.11258868128061295, -0.07742331922054291, 0.1351064145565033, -0.42178595066070557, 0.042381949722766876, 0.514237642288208, -0.2186303585767746, -0.037471696734428406]"
588,B000G6RYNE,A2OEUROGZDTXUJ,J. Graves,1,1,5,2012-01-31,My favorite Kettle Chip,these are my favorite but they arent for everybody in a way they sort of taste like oriental flavor ramen but with a kick for me how can one go wrong with the combination of jalapeno and ginger they are a bit rich so they arent for everydayforamonth snacking because this is a case purchase i recommend trying out a single bag before buying an entire case the oz size seems to be no longer available which is a shame i can eat the entire oz bag,https://www.amazon.com/dp/B000G6RYNE,3,"[0.1331658810377121, -0.2547922432422638, -0.2838717997074127, 0.12301111221313477, -0.19363287091255188, -0.4431169629096985, -0.0819304808974266, 0.38126522302627563, 0.3503393530845642, -0.24232958257198334, 0.23182862997055054, -0.32633715867996216, -0.25548461079597473, 0.04950447008013725, -0.07102564722299576, 0.1457439363002777]"
589,B000G6RYNE,A2933AO5D7O1T6,C. Blackwell,1,1,5,2012-01-27,Best salt & vinegar chips out there!,salt vinegar chips are my favorite flavor so i think ive tried every brand out there these are by far the best i also like them because the sodium content is not very high like some of the others and they are not excessively greasy they seem to have the right balance of the salt and vinegar taste,https://www.amazon.com/dp/B000G6RYNE,5,"[0.05803089961409569, -0.31860101222991943, -0.44604143500328064, 0.24973569810390472, 0.01877470314502716, -0.13228867948055267, -0.05595306679606438, -0.11645757406949997, -0.18957750499248505, 0.03438318520784378, 0.3108833432197571, -0.5703155994415283, -0.005451218690723181, 0.3081129193305969, -0.02612132579088211, 0.21114738285541534]"
590,B000G6RYNE,A2NO1TXXS9T0EE,BruteNStones,1,1,5,2012-01-26,Amazing Service,package arrived double boxed wrapped and the inside boxthat holds the goods perfect not a single dent or rough mark outstanding packagingbr br the productbr br these are the best chips on the planet salt n vinegar flavor is beyond among the best chips ive ever had you might actually im sure you probably wont like it at first bite if you have never had these before but try it againbr br not to mention this particular flavor has held up in numerous surveys and comparisons against other manufactures,https://www.amazon.com/dp/B000G6RYNE,5,"[0.15106162428855896, -0.09073992073535919, -0.338999480009079, 0.3068029582500458, 0.06991513818502426, -0.2308041751384735, 0.2630006968975067, 0.06111724674701691, -0.3605262339115143, 0.022521190345287323, 0.5477153658866882, -0.2519565522670746, 0.12700781226158142, 0.058964572846889496, 0.029201501980423927, 0.3382507264614105]"
591,B000G6RYNE,A2II09GQGWOMTQ,"Brian Nallick ""METALMANMN""",1,1,5,2011-07-01,Crunchy and spicy.,if you love jalapeno chips then kettle is a must trybr nice and cruncy with the kick of jalapenobr deliciousbr addictingbr recommended,https://www.amazon.com/dp/B000G6RYNE,5,"[-0.11044947057962418, -0.05790175125002861, -0.548637866973877, -0.019836988300085068, -0.04223068058490753, -0.5332375168800354, -0.1458221673965454, -0.03212419152259827, -0.12548887729644775, -0.07074540853500366, 0.36070534586906433, -0.2358180433511734, -0.30848848819732666, 0.26878443360328674, -0.02275463566184044, -0.015182290226221085]"
592,B000G6RYNE,AQQLWCMRNDFGI,Steven A. Peterson,1,1,4,2011-05-28,Pretty tasty and decently spiced. . . .,my son bought a package of the jalapeno potato chips a couple weeks ago and he and i have become addictedbr br first kettle chips appear to be somewhat better in terms of fats etc than many other chips as one peruses the dietary informationbr br second individual chips are nice and crisp and have a good crunch value as you munch away at thembr br third the jalapeno has some kick not overly hot of course too many products labelled as spicy are not have no kick and are as bland as can be here you do get a slow noticeable burn from the jalapeno my preference a bit more heat but i understand that most consumers would prefer somewhat less than i would still decent spicynessbr br all in all i have been pretty happy with this product in the few weeks since we first bought it i now purchase a package each week in my foray to the local grocery store ,https://www.amazon.com/dp/B000G6RYNE,5,"[-0.035653360188007355, -0.17939451336860657, -0.5190990567207336, 0.01653992012143135, 0.054708968847990036, -0.29887521266937256, 0.35578179359436035, 0.1040974035859108, 0.3210826516151428, 0.039007607847452164, 0.2840702533721924, -0.3694300949573517, -0.14272910356521606, 0.3194633424282074, -0.10912877321243286, -0.1046178862452507]"
593,B000G6RYNE,A24ZV048V7J0MT,"Murphy ""Goldenmom""",1,1,5,2010-12-27,Great Tasting Chips,after looking at the pictures someone put on here showing a crushed box i had to write a review i have bought these chips numerous times from amazon warehouse deals and each time they came packaged perfectly there was a sale at the end of the summer and i received a few casesboxes for just over the chips were fresh and very hard to eat just one bag i hid them in the garage and only remembered them when i went out there that way i didnt eat them all as far as the pictures if the person contacted amazon he made out ok amazon is great with handling complaints and this person was given perfect customer service if he called amazon thanks for a great tasting product good price and quick shipping ill buy these againsoon,https://www.amazon.com/dp/B000G6RYNE,5,"[0.057360537350177765, -0.13667386770248413, -0.2717740833759308, 0.30403444170951843, 0.26610884070396423, -0.46454954147338867, 0.10063666105270386, 0.19781123101711273, -0.12416313588619232, -0.060625918209552765, 0.5580259561538696, -0.26736778020858765, -0.10315454751253128, 0.01067149918526411, 0.030253946781158447, 0.24942785501480103]"
594,B000G6RYNE,A3L5L1NZIKLSJU,"E. Demir ""emiko""",1,1,2,2010-11-11,"Kettle Chips, Sea Salt",there is nothing too good or too bad about these chips if you like plain potato chips youd like these they are thicker than most brands fresh out of box very crunchy and not too salty for me one bag has a lot i generally cannot finish it by myself part of the reason is that they are too oily some chips almost look transparent if you know what i mean the taste of oil is a bit too overwhelming for me if you are used to more spicy chips you may not like these since they do not have any spice except salt as the name says i dont think ill buy these again the best by date on my bags are march and i ordered them at the end of october,https://www.amazon.com/dp/B000G6RYNE,5,"[-0.1429123878479004, -0.09598086774349213, -0.4028994143009186, 0.11029752343893051, -0.13732126355171204, -0.43509069085121155, 0.2783699333667755, -0.048964645713567734, 0.049430571496486664, -0.006888300646096468, 0.2668488323688507, -0.5791043639183044, -0.23245500028133392, -0.011139879934489727, -0.21110709011554718, -0.005940563511103392]"
595,B000G6RYNE,A5U1K1NRQEZW9,"L. Wang ""L. Wang""",1,1,3,2010-10-29,Good deal but close expiration date!,i love this sea salt vinegar flavor from kettle when i saw this one on the daily deal here for case i put my order without doubt however when i received the case i found out that the whole case is expiring in december while i got it at the end of august i tried one package and i can definitely taste the unfreshness in the chips i was disappointed and then i found out this item is not returnable how convenient although i love this chips i wont order from here again with the concern of close expiration date,https://www.amazon.com/dp/B000G6RYNE,5,"[0.031003102660179138, -0.011851631104946136, -0.3714430630207062, 0.18962609767913818, -0.11060107499361038, -0.06748108565807343, -0.08742832392454147, -0.04931636527180672, -0.23953662812709808, 0.20541411638259888, 0.47499892115592957, -0.6036798357963562, -0.2020188421010971, 0.08674927055835724, 0.10482911020517349, 0.2217114418745041]"
596,B000G6RYNE,A216YA3CYXIOGI,lady in the south,1,1,5,2010-08-01,GREAT TASTING CHIPS,this is the second purchase of kettle potato chips and we love them just as much as the first time we tried them we bought them by the a carton of bags the kettle chips were in a oz bag which is just enough for a single size serving snack or with a meal the chips are so delicious baked not fried and lightly salted with sea salt they have fat no preservatives nothing artificial and they only use real food ingredients what more could you ask for in a great tasting chip,https://www.amazon.com/dp/B000G6RYNE,5,"[0.025601625442504883, -0.19592995941638947, -0.39085426926612854, 0.009616322815418243, 0.1508442759513855, -0.36269667744636536, 0.1339161992073059, 0.22961850464344025, -0.1274634152650833, -0.06075672060251236, 0.3385615944862366, -0.6141037940979004, 0.05719511955976486, 0.18386241793632507, -0.04370293766260147, 0.18017511069774628]"
597,B000G6RYNE,A20FQULBVVWA8B,"L. Ljunghammar ""Eclectic Scout""",1,1,5,2010-02-22,"Buy These, Eat These, Be Happy!",how to achieve potato chip nirvana its simple buy these chips get them tomorrow eat thembr repeatbr br whybr br best old school bbq flavor out therebr kettle qualitybr incredible price with amazonbr br did i mention delicious and a terrific bargain,https://www.amazon.com/dp/B000G6RYNE,5,"[0.028665270656347275, -0.16703073680400848, -0.4641660153865814, 0.0251495148986578, 0.09749211370944977, -0.34976375102996826, 0.12363380938768387, 0.2916135787963867, -0.3363046646118164, -0.10335890203714371, 0.4534677565097809, -0.35217949748039246, 0.15633249282836914, 0.1714308261871338, 0.04003216326236725, -0.11897489428520203]"
598,B000G6RYNE,A1LFB8KRBI9IE2,"Kenneth Holmes ""flippper60""",1,1,5,2009-11-03,Eating them for years.,i found these more than years ago in a health food store after i bought one bag i found myself stopping by that store once a week to get these chips the new york cheddar flavor is so good you will have a hard time not eating a whole bag,https://www.amazon.com/dp/B000G6RYNE,4,"[0.017368191853165627, -0.3079428970813751, -0.374410480260849, 0.44547420740127563, 0.036592524498701096, -0.2160196453332901, 0.1529991775751114, 0.24978375434875488, -0.31766554713249207, -0.09846394509077072, 0.21548931300640106, -0.470929890871048, 0.055419113487005234, 0.03215103968977928, -0.14318813383579254, 0.1703231781721115]"
599,B000G6RYNE,A2N10M1J3KJZK4,MT_Soul,1,1,5,2009-08-01,These chips will make you fat,but you will enjoy ever step i gained lbs within a month of buying this pack of full sized bags damn it they should warn you about this tastes awesome though when i finish my crash diet i will order another box case ,https://www.amazon.com/dp/B000G6RYNE,5,"[0.15214231610298157, -0.09000398218631744, -0.4090350270271301, 0.03394217789173126, -0.21845033764839172, -0.26645246148109436, 0.24143441021442413, 0.44178223609924316, -0.11105576157569885, -0.012095874175429344, 0.318522572517395, -0.13861629366874695, -0.1743128001689911, 0.10841157287359238, 0.20828039944171906, 0.4576473534107208]"
600,B000G6RYNE,A3NXBP212KFH5X,Andrew D. Vorrath,1,1,5,2009-07-01,Like Spice? Get these,these are the best spicy chips i have ever had the pleasure of eating they start off sweet then as you eat more the spice builds up they are fantastic if you dont want to commit to a whole case pick up a bag at your local whole foods first then stock up here when you realize how amazing they are got my case right here and loving every bite on a side note this brand kettle brand has many delicious varieties this is just my personal favorite i also highly recommend backyard bbq honey dijon sweet onion buffalo bleu salt and pepper and death valley chipotle lays aint got nothin on kettle brand,https://www.amazon.com/dp/B000G6RYNE,5,"[0.25158730149269104, -0.17191477119922638, -0.4846101403236389, 0.20053499937057495, -0.23050889372825623, -0.37419021129608154, -0.004689463879913092, 0.20517612993717194, -0.10007411986589432, -0.10365165024995804, 0.3405420780181885, -0.3873400390148163, -0.2848486602306366, -0.0918554738163948, 0.14223095774650574, -0.01582089625298977]"
601,B000G6RYNE,A3RMGIKUWGPZOK,Jean Visnefski,1,1,5,2009-06-15,Fantastic,ive eaten other brands of unsalted potato chips and theyve always been terrible i didnt expect much when i bought these but after i tasted them i was amazed i have never enjoyed unsalted potato chips before these they have a natural potato flavor with thick crunchy chips the only bad thing is the bag is a pain to open use scissors and save yourself the aggravation,https://www.amazon.com/dp/B000G6RYNE,2,"[-0.010142169892787933, -0.003989574033766985, -0.34471628069877625, 0.3146369457244873, -0.2667834162712097, -0.36915576457977295, 0.13740798830986023, 0.09416890144348145, -0.01529603824019432, -0.12997359037399292, 0.0734466165304184, -0.5950927734375, 0.2035483866930008, 0.3274548351764679, -0.14150971174240112, -0.03894507884979248]"
602,B000G6RYNE,A3PM9DMVYG9HDK,"Yuni ""nut_stud""",1,1,5,2009-05-14,"Sweet, salty, tangy: the way a snack should be",kettle brand chips are probably the best potato chips ive tasted thus far they are thick has a bite to them and i love their creative flavors my favorite kettle chip happens to be the honey dijon i think its a great combination sweet salty and tangy perfect for one of those snack attacks when you dont know exactly what you want i especially love the curled up chips for extra texture and crunch these oz bags are perfect for anyone who has a problem controlling portions like me,https://www.amazon.com/dp/B000G6RYNE,5,"[0.14660432934761047, -0.15257544815540314, -0.2739584743976593, 0.10534121841192245, -0.3210144639015198, -0.42172136902809143, 0.09794416278600693, 0.20693935453891754, -0.31121110916137695, 0.011853115633130074, 0.2646898627281189, -0.5097730755805969, 0.011663733050227165, 0.27271077036857605, -0.15881392359733582, -0.09544876962900162]"
603,B000G6RYNE,A3PJZ8TU8FDQ1K,Jared Castle,1,1,5,2009-03-15,"One bite and you'll become a ""chippoisseur""",as an oregonian i make a point of sharing these oregonmade snacks with friends who visit the state i tell them the kettle brand does for potato chips what microbrew does for beerbr br kettle brand potato chips are unmistakablea light gold color rich flavor and amazing crunch kettle brand chips are also a healthier snacking option than the major chip brands kettle brand chips dont have trans fats msg or artificial flavors and colorings the company also has a line of organic potato chips and all of their products are certified kosherbr br annette solomon a reporter for the salem statesman journal noted that a glass of wine goes nicely with spicy thai chips solomon wrote you could be missing out on a wonderful pairing these chips are spicy so you would want to select a semisweet white wine also a moderate amount of acid will subdue the strong flavors of ginger lime garlic and cilantro without overpowering them classically a germanstyle riesling fits these parameters perfectlybr br i also recommend a hrefhttpwwwamazoncomgpproductbgmbvkettle chips honey dijona and a hrefhttpwwwamazoncomgpproductbgmbuakettle chips sea salt vinegarabr br the honey dijon chips bring a terrific balance of salty tangy sweet and crunchy other brands ive tried use too much mustard flavor which overpowers the honey dijon pairing the honey dijon chips make a great side dish on a bbq plate with baked beans coleslaw or potato salad and grilled meat naturally they also go down great with beerbr br the sea salt vinegar chips are a perfect complement to vegetable trays of cucumber carrot celery and cherry tomatoes skip the dip balance the tangy chips by alternating bites of raw vegetablebr br in summary i highly recommend kettle brand chips a great buy on amazoncom,https://www.amazon.com/dp/B000G6RYNE,5,"[0.19045394659042358, -0.17696478962898254, -0.17471660673618317, 0.07900787889957428, -0.021197235211730003, -0.4307963252067566, -0.11455071717500687, 0.2914084494113922, -0.3239537179470062, 0.05162811279296875, 0.3680610954761505, -0.569541871547699, 0.02997588738799095, 0.19976788759231567, -0.05588361993432045, 0.013415548019111156]"
604,B000G6RYNE,A3PJZ8TU8FDQ1K,Jared Castle,1,1,5,2008-12-16,"One bite and you'll become a ""chippoisseur""",im addicted to salty and tangy flavors so when i opened my first bag of sea salt vinegar kettle brand chips i knew i had a perfect complement to my vegetable trays of cucumber carrot celery and cherry tomatoes skip the dip balance the tangy chips by alternating bites of raw vegetablebr br as an oregonian im proud to share these delectable snacks with friends especially those living outside our state and who havent experienced gourmet chips i tell them kettle brand does for potato chips what microbrews did for beerbr br kettle brand potato chips are unmistakablea light gold color rich flavor and amazing crunch kettle brand chips are also a healthier snacking option than the major chip brands kettle brand chips dont have trans fats msg or artificial flavors and colorings the company also has a line of organic potato chips and all of their products are certified kosherbr br i also recommend a hrefhttpwwwamazoncomgpproductbgmbvkettle chips honey dijona and a hrefhttpwwwamazoncomgpproductbgqgmkettle chips spicy thaiabr br annette solomon a reporter for the salem statesman journal recently noted that a glass of wine goes nicely with these chips solomon wrote you could be missing out on a wonderful pairing these chips are spicy so you would want to select a semisweet white wine also a moderate amount of acid will subdue the strong flavors of ginger lime garlic and cilantro without overpowering them classically a germanstyle riesling fits these parameters perfectly,https://www.amazon.com/dp/B000G6RYNE,5,"[0.16470108926296234, -0.06283518671989441, -0.1725286841392517, 0.16212764382362366, -0.08937393128871918, -0.4168996512889862, -0.03728828579187393, 0.15451450645923615, -0.38494592905044556, 0.02395189180970192, 0.35084763169288635, -0.5918945670127869, 0.0472872294485569, 0.2779330909252167, 0.061870139092206955, 0.017732711508870125]"
605,B000G6RYNE,A2TMSO255FQBBU,Brian H. Goldberg,1,1,5,2008-08-15,Some of the best chips anywhere,kettle chips are thicker and crunchier though greasier at times than other chips and the honey dijon flavor is great they dont have the overwhelming salty taste some cheaper chips have and the oz size is great for an adult size snack,https://www.amazon.com/dp/B000G6RYNE,5,"[0.03856984153389931, -0.061342835426330566, -0.3193421959877014, 0.10234841704368591, -0.04277918115258217, -0.135360985994339, 0.32993650436401367, 0.34431445598602295, -0.32861220836639404, 0.0528295673429966, 0.25728991627693176, -0.3095046579837799, -0.07917340844869614, 0.48279696702957153, -0.2521819770336151, 0.24291196465492249]"
606,B000G6RYNE,A20ORC60J05BP3,M. Novak,1,1,5,2008-07-29,the defacto standard for Salt and Vinegar chips,ive always liked salt and vinegar chips but most of the time the stronger flavor was at the bottom of the bag not with these the vinegar is overflowing right from the first chip and doesnt stop until youve finished the bag these are very addictive if you like salt and vinegar these are the ultimate chips nothing else compares,https://www.amazon.com/dp/B000G6RYNE,5,"[0.25582918524742126, 0.017117680981755257, -0.43862292170524597, 0.1962314397096634, -0.36907514929771423, -0.15232811868190765, 0.44559821486473083, -0.010277018882334232, -0.29624485969543457, -0.08472931385040283, 0.2189011573791504, -0.4316476285457611, -0.005891815759241581, 0.003046883037313819, -0.10791190713644028, 0.06641916185617447]"
607,B000G6RYNE,AYSEXV27DPQ3E,"Jilla ""Jilla""",1,1,5,2008-07-28,Yummy!,tasted good spicy those that dont like spicy should stay away from this for the price paid very good buy,https://www.amazon.com/dp/B000G6RYNE,4,"[-0.053601715713739395, -0.23174339532852173, -0.38246503472328186, -0.17858393490314484, -0.4525187611579895, -0.39060258865356445, -0.2066231071949005, 0.3155955672264099, 0.2066231071949005, -0.16602379083633423, 0.17133089900016785, -0.043429773300886154, -0.29153671860694885, -0.09066296368837357, 0.2642936110496521, -0.03241753950715065]"
608,B000G6RYNE,AX668BUQRHI7C,stephie,1,1,4,2008-07-21,Delicious!,these are seriously delicious especially if you like plain potato chips my only concern is theyre very oily i understand theyre kettle chips and theyre fried small batches and all but when you open the bag thats another thing very strong bag need scissors theres a coating of oil on the inside of the bag and on the chips themselves i suggest a blotshake on some paper towels before consuming either way they have a yummy potato taste and very satisfying crunch delicious,https://www.amazon.com/dp/B000G6RYNE,5,"[0.01731112226843834, 0.027082940563559532, -0.4596780240535736, 0.001682390458881855, -0.26453444361686707, -0.20670871436595917, 0.2917637825012207, 0.22705751657485962, 0.1104544848203659, 0.025015121325850487, 0.38501694798469543, -0.5050602555274963, 0.01845482923090458, 0.044760048389434814, -0.12443513423204422, 0.322945773601532]"
609,B000G6RYNE,A3MPHBL698EET7,Alex D. Berg,1,1,5,2008-07-08,"Lightly salted, yet tasty",this bags are very difficult to open with the aid of some tool such as scissors dont even try without scissorsbr br they are crispy and taste like chips that arent advertised as being salted they definitely arent healthy because i can feel the grease all over my fingers when eating them and i can see the grease at the bottom of the bag toobr br they are highquality chips and deserve to be put on your table,https://www.amazon.com/dp/B000G6RYNE,3,"[0.18925926089286804, 0.34051862359046936, -0.2595837712287903, 0.03260219097137451, -0.13978536427021027, -0.3881418704986572, 0.1585385650396347, 0.05154045298695564, -0.028623303398489952, -0.25588247179985046, 0.3684016764163971, -0.45945337414741516, 0.22318774461746216, 0.2447786033153534, -0.11011335998773575, 0.2164020538330078]"
610,B000G6RYNE,A1LA5T5SXLGFZQ,"Halcyon Moses ""GoGreenMart&More.com""",1,1,5,2008-07-04,YUMMY!,kettle foods inc makes the best tasting potato chips ive ever eaten with a variety of flavors from classic barbeque to their unique spicy thai youll find the right flavor for your mouth and not only do they taste wonderful but these allnatural chips are cooked in safflower or sunflower oil for zero cholesterolbr br but why is it a gogreenmartmore product of the week kettle foods inc is a green giant a company highlighted for their environmental practices they convert waste oils to biodiesel to power some of their company cars a rooftop solar panel system creates kwh annually for production and they offset of their additional us energy usage by buying renewable energy credits not only are their efforts for the future but they care for the present by rejuvenate a neighboring acre wetland ecosystem and during recent building construction they earned a gold rating from leadership in energy and environmental design leedbr br now your mouth will thank you and so will the environment,https://www.amazon.com/dp/B000G6RYNE,5,"[0.12939487397670746, -0.24464179575443268, -0.06725192815065384, 0.2711692154407501, 0.1323423683643341, -0.4928205609321594, 0.07363816350698471, 0.4118628203868866, -0.10679744184017181, -0.180386483669281, 0.4150067865848541, -0.3440704941749573, -0.2373713105916977, 0.01066009420901537, -0.018692009150981903, 0.13617411255836487]"
611,B000G6RYNE,A2YKWYC3WQJX5J,"Shannie ""Shan""",1,1,5,2008-06-03,Caution: Kettle Chips are addictive!,these really are amazing chips dont be put off by one of the cheeses being blue cheeseit is so subtle that even blue cheese haters like mewill enjoy these,https://www.amazon.com/dp/B000G6RYNE,5,"[0.374807208776474, -0.14000897109508514, -0.23235146701335907, 0.18359753489494324, -0.19320333003997803, -0.4690527319908142, 0.2071589082479477, 0.15242400765419006, -0.25863146781921387, -0.26696857810020447, 0.4697776734828949, -0.1802445650100708, -0.0943361446261406, 0.14635242521762848, -0.06819207221269608, 0.04925234988331795]"
612,B000G6RYNE,A1JBB01LAK69LV,Rubyred,1,1,4,2008-05-30,The chip with a kiss of salt,these chips are delectably delicious i am on a low sodium diet i didnt have to give up totally something that i truely love to snack these chips are bursting with flavor and you cant really tell they are missing all that salt there is just a kiss worth on a chip but beleive me it is a total makeout,https://www.amazon.com/dp/B000G6RYNE,5,"[0.309072881937027, -0.23995816707611084, -0.45896223187446594, 0.1276678889989853, -0.0907447412610054, -0.22880518436431885, -0.029339954257011414, 0.21494844555854797, -0.26682671904563904, -0.10654480755329132, 0.42144763469696045, -0.24266192317008972, -0.12800584733486176, 0.39001649618148804, 0.13975028693675995, 0.0722409263253212]"
